Address;Name;Id;Size;Fieldvalues.Values;AxisX.Values;AxisY.Values
2027822;euler number for full Filter [-];PFlt_numFltFulEu_CUR;11x1;421.900 211.600 141.300 106.100 85.000 70.900 53.200 42.600 30.500 21.400 10.700;5000 10000 15000 20000 25000 30000 40000 50000 70000 100000 200000;
2027900;Reynolds number for full Filter [-];PFlt_numFltFulRe_MAP;8x8;0 0 0 0 0 0 0 0 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900 703100 491200 412900 363400 326500 298900 278100 259900;-40.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0;0.000 1500.000 1500.100 1500.200 1500.300 1500.400 1500.500 1500.600
2024516;Threshold for regeneration request number                                                           From counter blocks for Recognize one successful Regeneration;PFlt_numLstRstMin_C;1x1;1.00;;
2024517;Regeneration Requirement on the basis of Of driven                                                                                Route, Operating time or consumption;PFlt_numLst_C;1x1;2.00;;
2024518;value At Transgression the first Threshold the accumulative                                                                          regeneration time monitoring;PFlt_numLvlRgnDur0_C;1x1;0.00;;
2024519;value At Transgression the second Threshold the accumulative                                                                          regeneration time monitoring;PFlt_numLvlRgnDur1_C;1x1;3.00;;
2024520;value At Transgression the third Threshold the accumulative                                                                          regeneration time monitoring;PFlt_numLvlRgnDur2_C;1x1;4.00;;
2034158;Zeiger to Select the simulated temperature of first oxidation catalyst                                                                   -exhaust gas sensor;PFlt_numOxiCPlaus_C;1x1;255.00;;
2034956;reading point of turbocharger temperature Array;PFlt_numOxiPreSim_C;1x1;0.00;;
2034159;Zeiger for motor temperature field;PFlt_numPFltMon_C;1x1;0.000;;
2034160;Zeiger to Select the simulated temperature of first DPF-exhaust gas sensor;PFlt_numPFltPlaus_C;1x1;1.00;;
2024522;Priority for Regeneration State 1;PFlt_numPrioRgnStg1_C;1x1;99.00;;
2024524;Priority for Regeneration State 2;PFlt_numPrioRgnStg2_C;1x1;99.00;;
2024526;Priority for Regeneration State 3;PFlt_numPrioRgnStg3_C;1x1;99.00;;
2024528;Priority for Regeneration State 4;PFlt_numPrioRgnStg4_C;1x1;99.00;;
2024530;Priority for Regeneration State 5;PFlt_numPrioRgnStg5_C;1x1;99.00;;
2024532;Priority number for Regeneration stage 6;PFlt_numPrioRgnStg6_C;1x1;99.00;;
2024534;Regeneration Requirement on the basis of v. motor protection;PFlt_numPrt_C;1x1;0.00;;
2034161;Zeiger to Selection the simulated temperature after Particle;PFlt_numPstPFltPlaus_C;1x1;2.00;;
2024535;Regeneration stage 1 im Short Trip T3 Test;PFlt_numRgnStgShtrp1_C;1x1;3.00;;
2024536;Regeneration stage 2 im Short Trip T3 test;PFlt_numRgnStgShtrp2_C;1x1;3.00;;
2024537;Regeneration Requirement on the basis of by VAG-Tester Login;PFlt_numRgnTrgRgn_C;1x1;5.00;;
2034612;Threshold for Recognize one Regeneration Requirement;PFlt_numRgnTstMon_C;1x1;0.00;;
2024538;Selection for Partikefiltertextanzeig am Instrument cluster;PFlt_numRgnTxtMsg_C;1x1;4.00;;
1837844;Configuration Label for Bypass;PFlt_numRgn_mp_Vector;1x1;0.00;;
1837845;Configuration Label for Bypass;PFlt_numRgn_mp_Channel;1x1;0.00;;
2032692;Loading threshold for soot mass flow rate At Cold start;PFlt_numSotCldStrt_C;1x1;4.00;;
2034162;Number time steps                                                                            for numerical                                                                             differentiation the sensor signals;PFlt_numTimeStpPlausSens_C;1x1;1.00;;
2034163;Zeiger to Select the simulated temperature of first Turbocharger-exhaust gas sensor;PFlt_numTrbnPlaus_C;1x1;0.00;;
2034164;Tolerance band for boost pressure sensor                                                                 and barometric pressure sensor;PFlt_pBPAndAPTolcMax_C;1x1;65535.00;;
2034178;minimum differential pressure for Monitoring of Flow resistance;PFlt_pDiffCharMonMin_CUR;5x1;12.00 12.00 12.00 12.00 12.00;240.000 260.000 280.000 300.000 320.000;
2028028;Replacement value At Differential pressure implausible;PFlt_pDiffDfl_C;1x1;0.00;;
2034188;Threshold to Recognition reversed hose lines Differential pressure sensor;PFlt_pDiffHsChng_C;1x1;-30.00;;
2034190;Lower Threshold Differential pressure to Hose line monitoring;PFlt_pDiffHsLnNeg_C;1x1;-32768.00;;
2028030;Maximum Backpressure for Rußbeladungsberechnung [hpa];PFlt_pDiffMaxSotSim_C;1x1;950.00;;
2034192;Tolerance band to Stationary detection differential pressure signal;PFlt_pDiffMaxVar_C;1x1;10.00;;
2034194;upper Threshold SRC Differential pressure;PFlt_pDiffMax_C;1x1;32767.00;;
2034196;Lower Threshold SRC Differential pressure;PFlt_pDiffMin_C;1x1;-30.00;;
2034198;upper Threshold for differential pressure offset                                                          [hPa];PFlt_pDiffOfsMax_C;1x1;75.00;;
2034200;Lower Threshold for differential pressure offset                                                          [hPa];PFlt_pDiffOfsMin_C;1x1;-27.00;;
2034202;Tolerance band Differential pressure sensor;PFlt_pDiffTolcMax_C;1x1;80.00;;
2034204;Lower Tolerance threshold of differential pressure sensor;PFlt_pDiffTolcMin_C;1x1;-27.00;;
2024540;ininitialisation value of PT1-Filters for the Maximum value im motor protection;PFlt_pEngPrtMaxInit_C;1x1;32767.00;;
2024554;Map upper Pressure threshold motor protection;PFlt_pEngPrtMax_MAP;2x2;32767.00 32767.00 32767.00 32767.00;500.00 5000.00;0.0000 49.0000
2024574;Lower Pressure threshold motor protection;PFlt_pEngPrtMin_MAP;2x2;0.00 0.00 0.00 0.00;500.00 750.00;0.0000 7.0000
2025488;top hysteresis threshold                                                                  Atmospheric pressure 1;PFlt_pHysHigh1_C;1x1;760.00;;
2025490;top hysteresis threshold                                                                  Atmospheric pressure 2;PFlt_pHysHigh2_C;1x1;1.00;;
2025492;top hysteresis threshold                                                                  Atmospheric pressure 3;PFlt_pHysHigh3_C;1x1;1.00;;
2025494;top hysteresis threshold                                                                  Atmospheric pressure 4;PFlt_pHysHigh4_C;1x1;1.00;;
2025496;top hysteresis threshold                                                                  Atmospheric pressure 5;PFlt_pHysHigh5_C;1x1;900.00;;
2025498;Lower hysteresis threshold                                                                  Atmospheric pressure 1;PFlt_pHysLow1_C;1x1;740.00;;
2025500;Lower hysteresis threshold                                                                  Atmospheric pressure 2;PFlt_pHysLow2_C;1x1;0.00;;
2025502;Lower hysteresis threshold                                                                  Atmospheric pressure 3;PFlt_pHysLow3_C;1x1;0.00;;
2025504;Lower hysteresis threshold                                                                  Atmospheric pressure 4;PFlt_pHysLow4_C;1x1;0.00;;
2025506;Lower hysteresis threshold                                                                  Atmospheric pressure 5;PFlt_pHysLow5_C;1x1;850.00;;
2034206;Minimum ambient pressure for normal Cold start;PFlt_pMinNrmCldStrt_C;1x1;600.00;;
2034208;Tolerance band for boost pressure sensor                                                                 and absolutely Pressure sensor;PFlt_pPreAndBPTolcMax_C;1x1;32767.00;;
2027410;Replacement value At pressure Before Particle implausible;PFlt_pPreDfl_C;1x1;0.00;;
2034210;Tolerance band Absolute Pressure Sensor;PFlt_pPreTolcMax_C;1x1;32767.00;;
2034616;PT1 Time constant for avg. soot masses prefilter;PFlt_tiPT1MeanSotEmEng_C;1x1;4294967295.000;;
2034620;Number the Regenerations over The averaged will to;PFlt_ctRgntiRgnPT1_C;1x1;4294967295.000;;
2034624;PT1 Time constant for avg. travel speed.;PFlt_tiPT1vAvg_C;1x1;4294967295;;
2025526;Injection quantity calculated From middle Number of revolutions;PFlt_qActThres7_CUR;8x1;5.0000 5.0000 5.0000 5.0000 5.0000 5.0000 5.0000 5.0000;750.00 1500.00 2250.00 3000.00 3750.00 4500.00 5250.00 6000.00;
2025560;Injection quantity calculated From middle Number of revolutions;PFlt_qActUpLim7_CUR;8x1;327.6700 327.6700 327.6700 327.6700 327.6700 327.6700 327.6700 327.6700;750.00 1500.00 2250.00 3000.00 3750.00 4500.00 5250.00 6000.00;
2024582;Regeneration threshold for Fuel consumption im Fault;PFlt_qFlMaxDef_C;1x1;327.6700;;
2024584;Regeneration threshold for Fuel consumption;PFlt_qFlMax_C;1x1;327.6700;;
2024586;Fuel consumption Replacement value for the case one Eeprom harvest Error;PFlt_qFlSubs_C;1x1;0.0000;;
2028044;Model for ash loading From Ash mass for The  best distribution;PFlt_rAshMs2LdBst_CUR;5x1;0.0000 2.0000 4.0000 9.0000 13.0000;0.000 10.000 30.000 100.000 150.000;
2028066;Model for The ash loading From the Ash mass for worst distribution;PFlt_rAshMs2LdWrst_CUR;5x1;0.1000 5.0000 15.0000 40.0000 60.0000;0.000 10.000 30.000 100.000 150.000;
2032694;upper Border for switch-off detection ARF;PFlt_rEGRSimMax_C;1x1;50.0000;;
2032696;Lower Border for switch-off detection ARF;PFlt_rEGRSimMin_C;1x1;50.0000;;
2034212;upper Threshold SRC Flow resistance;PFlt_resFlowMax_C;1x1;32.76700;;
2034214;Lower Threshold SRC Flow resistance;PFlt_resFlowMin_C;1x1;-32.76800;;
2034216;Factor for Establishing Tolerance threshold dynamic pressure monitoring;PFlt_resFlowTolcDynPlaus_C;1x1;0.00000;;
2027416;Manipulated variable zu Control the Heating stage 1;PFlt_rHtg1_C;1x1;0.0000;;
2027418;Manipulated variable to Control the Heating stage 2;PFlt_rHtg2_C;1x1;0.0000;;
2027420;Manipulated variable zu Control the Heating stage 3;PFlt_rHtg3_C;1x1;0.0000;;
2032766;stationary lambda value                                                                          in Dependence of Engine operating point;PFlt_rLmbdStatRgn_MAP;16x16;3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000 3.00000;500.00 750.00 1000.00 1250.00 1500.00 1750.00 2000.00 2250.00 2500.00 2750.00 3000.00 3250.00 3500.00 3750.00 4000.00 4250.00;0.0000 5.0000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000
2033346;stationary lambda value                                                                          in Dependence of Engine operating point;PFlt_rLmbdStat_MAP;16x16;0.00000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 32.27000 0.00000 8.38600 8.38600 8.58200 7.96200 9.04800 8.64600 9.69200 9.86000 12.66800 13.89400 13.00800 11.95400 10.90200 10.03600 8.46200 0.00000 4.09300 4.09300 4.19100 3.88100 4.42400 4.22300 4.74600 4.83000 6.23400 6.84700 6.40400 5.87700 5.35100 4.91800 4.13100 0.00000 3.00400 3.00400 2.78800 3.10400 3.99500 4.17300 4.69600 4.78000 6.18400 6.79700 6.35400 5.97100 5.30100 4.45300 4.08100 0.00000 2.08500 2.08500 2.26700 2.42800 2.63700 2.35700 2.68000 4.14400 5.31700 5.37300 5.66400 5.94900 4.56800 4.43400 4.08100 0.00000 1.95500 1.95500 2.08900 2.08200 2.04100 2.07700 2.38300 2.73000 4.07800 3.50900 3.39600 3.55700 3.22200 3.31500 3.54900 0.00000 1.97300 1.97300 2.08500 1.95900 1.94500 1.90900 2.16600 2.24400 3.07000 3.01300 3.00100 2.94700 2.84100 2.82400 2.78000 0.00000 1.59400 1.59400 1.68500 1.79800 1.91400 1.89700 1.95400 2.03400 2.30100 2.34600 2.31900 2.23800 2.21500 2.22400 1.99000 0.00000 1.33600 1.33600 1.42100 1.60500 1.64800 1.67600 1.78000 1.86500 1.96000 1.99400 1.92200 1.84600 1.82700 1.78800 1.66800 0.00000 1.21700 1.21700 1.32400 1.56600 1.48700 1.52700 1.63400 1.68700 1.72100 1.71100 1.71700 1.61000 1.59300 1.61000 1.46400 0.00000 1.08100 1.13100 1.19300 1.46900 1.62400 1.73100 1.63800 1.56900 1.46600 1.71200 1.65600 1.57900 1.50300 1.47400 1.31500 0.00000 0.99600 0.99600 1.14700 1.36100 1.58200 1.70100 1.68200 1.59800 1.53700 1.50500 1.49300 1.47600 1.40900 1.36400 1.24300 0.00000 1.00500 1.00500 1.01000 1.25300 1.47400 1.57300 1.57500 1.55500 1.48100 1.36600 1.34100 1.32900 1.29400 1.25800 1.24300 0.00000 1.04800 1.04800 1.03200 1.13400 1.36300 1.46200 1.41700 1.39200 1.32100 1.25000 1.21700 1.20500 1.18800 1.19000 1.24300 0.00000 1.17000 1.17000 1.08200 1.11900 1.27400 1.34700 1.31900 1.31500 1.25100 1.18800 1.18600 1.21000 1.21900 1.24000 1.29300 0.00000 1.11900 1.11900 1.10300 1.14300 1.22000 1.29300 1.28500 1.28100 1.24300 1.18800 1.18600 1.21000 1.21900 1.24000 1.29300;0.00 800.00 1000.00 1250.00 1500.00 1750.00 2000.00 2250.00 2500.00 2750.00 3000.00 3250.00 3500.00 3750.00 4000.00 4500.00;0.0000 2.5000 5.0000 7.5000 10.0000 12.5000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000
2034628;PT1 Initialization;PFlt_rRgnAvgIni_C;1x1;0.00000000000;;
2028076;Initialization for filter loading ratio;PFlt_rSotAdaptOfs_C;1x1;10.0000;;
2024588;Lower Loading threshold to Reset of Counter for not successful Regenerations [%];PFlt_rSotCntRst_C;1x1;15.0000;;
2024602;Threshold for empty Filter over Differential pressure;PFlt_rSotCntRst_CUR;5x1;15.0000 15.0000 15.0000 15.0000 15.0000;0.00 100.00 300.00 450.00 600.00;
2028078;Maximum Particulate loading [%];PFlt_rSotPresMax_C;1x1;327.6700;;
2028080;Minimum Particulate loading [%];PFlt_rSotPresMin_C;1x1;-327.6800;;
2028082;Offset for Particulate loading [%];PFlt_rSotPresOfs_C;1x1;0.0000;;
2028084;offset for The filter loading in Ash learning;PFlt_rSotRatOfs_C;1x1;2.0000;;
2024624;upper Hysteresis for demand-driven additives;PFlt_rSotSimPresAddHigh_C;1x1;102.0000;;
2024626;Lower Hysteresis for demand-driven additives;PFlt_rSotSimPresAddLow_C;1x1;101.0000;;
2028086;Start value for PT1 filter the Soot loading;PFlt_rSotSimPresDfl_C;1x1;39.5000;;
2024640;higher Threshold of charge level 1, Derived From Pressure drop over the air mass level;PFlt_rSotSimPresHigh1_CUR;5x1;102.0000 102.0000 102.0000 102.0000 102.0000;0.00 100.00 300.00 305.00 600.00;
2024662;higher Threshold of charge level 2, Derived From Pressure drop over the air mass level;PFlt_rSotSimPresHigh2_CUR;5x1;45.0000 45.0000 45.0000 35.0000 35.0000;0.00 100.00 300.00 305.00 600.00;
2024684;higher Threshold of charge level 3, Derived From Pressure drop over the air mass level;PFlt_rSotSimPresHigh3_CUR;5x1;50.0000 50.0000 50.0000 50.0000 50.0000;0.00 100.00 300.00 305.00 600.00;
2024706;higher Threshold of charge level 4, Derived From Pressure drop over the air mass level;PFlt_rSotSimPresHigh4_CUR;5x1;55.0000 55.0000 55.0000 55.0000 55.0000;0.00 100.00 300.00 450.00 600.00;
2024728;provides The temperature-dependent Lower hysteresis threshold At stage 1 [s] to disposal.;PFlt_rSotSimPresLow1_CUR;5x1;101.0000 101.0000 101.0000 101.0000 101.0000;-50.0 100.0 300.0 450.0 600.0;
2024750;provides The temperature-dependent Lower hysteresis threshold At stage 2 [s] to disposal.;PFlt_rSotSimPresLow2_CUR;5x1;10.0000 10.0000 10.0000 10.0000 10.0000;-50.0 100.0 300.0 450.0 600.0;
2024772;provides The temperature-dependent Lower hysteresis threshold At stage 3 [s] to disposal.;PFlt_rSotSimPresLow3_CUR;5x1;10.0000 10.0000 10.0000 10.0000 10.0000;-50.0 100.0 300.0 450.0 600.0;
2024794;provides The temperature-dependent Lower hysteresis threshold At stage 4 [s] to disposal.;PFlt_rSotSimPresLow4_CUR;5x1;10.0000 10.0000 10.0000 10.0000 10.0000;-50.0 100.0 300.0 450.0 600.0;
2025466;Maximum Beladungskoefizzient;PFlt_rSotSimPresMax_C;1x1;75.0000;;
2024804;lower Threshold of charge level 1, Derived From Pressure drop over the air mass level.;PFlt_rSotSimPresRstLow1_C;1x1;15.2000;;
2024806;lower Threshold of charge level 2, Derived From Pressure drop over the air mass level.;PFlt_rSotSimPresRstLow2_C;1x1;15.2000;;
2024808;lower Threshold of charge level 3, Derived From Pressure drop over the air mass level.;PFlt_rSotSimPresRstLow3_C;1x1;15.2000;;
2024810;lower Threshold of charge level 4, Derived From Pressure drop over the air mass level.;PFlt_rSotSimPresRstLow4_C;1x1;15.2000;;
2028088;Replacement value for Soot loading At permanent                                                                             defective in the pressure measurement;PFlt_rSotSimPresSubs_C;1x1;15.1000;;
1837848;Configuration Label for Bypass;PFlt_rSotSimPres_Vector;1x1;0.00;;
1837849;Configuration Label for Bypass;PFlt_rSotSimPres_Channel;1x1;0.00;;
2024812;Threshold for The Reset of unsuccessful-Regenerated Counter for the ash mass simulation path;PFlt_rSotSimTempCntRst_C;1x1;10.0000;;
2024826;Threshold for empty Filter over Load simulation;PFlt_rSotSimTempCntRst_CUR;5x1;10.0000 10.0000 10.0000 10.0000 10.0000;0.00 100.00 300.00 450.00 600.00;
2033858;Replacement value the russ mass integration At defective function Identify;PFlt_rSotSimTempDfl_C;1x1;0.0000;;
2024860;temperature-dependent Lower Threshold for The ash mass simulation hysteresis                                                                            1;PFlt_rSotSimTempLow1_CUR;5x1;101.0000 101.0000 101.0000 101.0000 101.0000;-50.0 100.0 300.0 500.0 600.0;
2024882;temperature-dependent Lower Threshold for The ash mass simulation hysteresis                                                                            2;PFlt_rSotSimTempLow2_CUR;5x1;5.0000 5.0000 5.0000 5.0000 5.0000;-50.0 100.0 300.0 500.0 600.0;
2024904;temperature-dependent Lower Threshold for The ash mass simulation hysteresis                                                                            3;PFlt_rSotSimTempLow3_CUR;5x1;5.0000 5.0000 5.0000 5.0000 5.0000;-50.0 100.0 300.0 500.0 600.0;
2024926;temperature-dependent Lower Threshold for The ash mass simulation hysteresis                                                                            4;PFlt_rSotSimTempLow4_CUR;5x1;5.0000 5.0000 5.0000 5.0000 5.0000;-50.0 100.0 300.0 500.0 600.0;
2033860;Initialization for russ mass integrator At Regeneration Requirement over Weg, time or Fuel quantity;PFlt_rSotSimTempLst_C;1x1;45.1000;;
2025468;Maximum accumulated Ash mass of ash mass simulation path before a Error response triggered is;PFlt_rSotSimTempMax_C;1x1;75.0000;;
2024936;Lower Threshold of filter loading coefficient for the ash mass simulation-Status 1;PFlt_rSotSimTempRstLow1_C;1x1;10.2000;;
2024938;Lower Threshold of filter loading coefficient for the ash mass simulation-Status 2;PFlt_rSotSimTempRstLow2_C;1x1;10.2000;;
2024940;Lower Threshold of filter loading coefficient for the ash mass simulation-Status 3;PFlt_rSotSimTempRstLow3_C;1x1;10.2000;;
2024942;Lower Threshold of filter loading coefficient for the ash mass simulation-Status 4;PFlt_rSotSimTempRstLow4_C;1x1;10.2000;;
2033862;Replacement value the russ mass integration At Tester intervention;PFlt_rSotSimTempTrm_C;1x1;0.0000;;
2025576;Threshold for the Untersetzungsgetreibe;PFlt_rsTransThres7_C;1x1;5.5000;;
2025578;Threshold for the additional under reduction gear ,if The reduction                                                                             Activated.;PFlt_rThresTransAWD_C;1x1;10.0000;;
2025580;Threshold for the additional under reduction gear,if di Reduction not Activated.;PFlt_rThresTrans_C;1x1;10.0000;;
2033864;Deadtime for q_inj DT1 Filter;PFlt_t1DT1Sim_C;1x1;8590.000;;
2033868;kd for q_inj DT1 Filter;PFlt_kdDT1Sim_C;1x1;1.000000;;
2034218;bit header to Selection the exhaust temperature sensors;PFlt_stCfgTempSens_C;1x1;5.00;;
2034220;mask to Query the Regeneration stage;PFlt_stCharMonRgnOffMsk_C;1x1;0.00;;
2027424;mask to Control the Heating stage 2;PFlt_stCmpHtg1_C;1x1;0.00;;
2027428;mask to Control the Heating stage 2;PFlt_stCmpHtg2_C;1x1;0.00;;
2027432;mask zu Control the Heating stage 3;PFlt_stCmpHtg3_C;1x1;0.00;;
2025582;mask to suppression the operating condition PFlt_stEngPopCalc_mp.;PFlt_stEngPOpShOffMsk_C;1x1;0.00;;
1837846;Configuration Label for Bypass;PFlt_stEngPOp_Vector;1x1;0.00;;
1837847;Configuration Label for Bypass;PFlt_stEngPOp_Channel;1x1;0.00;;
2024944;mask 1 for Regeneration-break because high Moment;PFlt_stInrRgnMsk1_C;1x1;1.00;;
2024948;mask 2 for Regeneration-break because high Moment;PFlt_stInrRgnMsk2_C;1x1;2.00;;
2024952;mask for blocking and Release the Regeneration;PFlt_stLckRgnMsk_C;1x1;3.00;;
2034224;Bitmask to Select of EGT-state um The temperature control probability zu prevent;PFlt_stLckTempPlausMsk_C;1x1;2147483647.00;;
2034960;mask 1 to regeneration condition;PFlt_stMskExoIncrRgn1_C;1x1;2.00;;
2034964;mask 2 to regeneration condition;PFlt_stMskExoIncrRgn2_C;1x1;0.00;;
2024956;PFlt_st im case regeneration state 1;PFlt_stRgnStg1_C;1x1;1.00;;
2024960;PFlt_st im case regeneration state 2;PFlt_stRgnStg2_C;1x1;2.00;;
2024964;PFlt_st im case regeneration state 3;PFlt_stRgnStg3_C;1x1;4.00;;
2024968;PFlt_st im case regeneration state 4;PFlt_stRgnStg4_C;1x1;2.00;;
2024972;PFlt_st im case regeneration state 5;PFlt_stRgnStg5_C;1x1;0.00;;
2024976;Maßnahmenbitwort regeneration stage 6;PFlt_stRgnStg6_C;1x1;1.00;;
1916520;Load simulation Active Dummy;PFlt_stSimOn_C;1x1;0.00;;
2033872;mask to Deactivation the particulate masses-Calculation in defined regeneration states;PFlt_stSimRgnMsk_C;1x1;0.00;;
2024980;mask for The accumulative                                                                          regeneration time monitoring;PFlt_stSumRgnMsk_C;1x1;3.00;;
2034632;mask um Active Regeneration zu Recognize;PFlt_stTstMonMsk_C;1x1;0.00;;
2024984;Switch to Select the Parameters The Determination of loading coefficient im Caster;PFlt_swtAftRunHys_C;1x1;1.00;;
2028090;ash loading level Delete;PFlt_swtAshLdLrnClr_C;1x1;0.00;;
2028091;Release Ash learning;PFlt_swtAshLdLrnInhib_C;1x1;1.00;;
2024985;Selector for Input not successful Regeneration;PFlt_swtCntSel_C;1x1;0.00;;
2034228;Switch to Selection the Cold start detection over motor standstill timer;PFlt_swtEngOffTmr_C;1x1;0.00;;
2024986;Selector for Input motor protection;PFlt_swtEngPrtSel_C;1x1;0.00;;
2034229;Switch Ambient temperature sensor probe applied (1: applied, 0: not applied);PFlt_swtEnvTempSens_C;1x1;0.00;;
2034968;Switch to Selection of configuration type Of filter;PFlt_swtFltCfg_C;1x1;1.00;;
2034969;Switch of filter surface temperature model;PFlt_swtFltTemp_C;1x1;1.00;;
2033876;Switch to Consideration the external fuel injection;PFlt_swtHCInjOn_C;1x1;0.00;;
2034970;Switch to Select of initialization of PT1 Elements From DOC;PFlt_swtInitOxiC_C;1x1;1.00;;
2034971;Switch to Select of initialization of PT1 Elements From DPF;PFlt_swtInitPFltArrh_C;1x1;1.00;;
2034972;Switch to Select of initialization of PT1 Elements From DPF;PFlt_swtInitPFlt_C;1x1;1.00;;
2033877;Switch to Activation the Interpolation between the load increasing Rußmassenströme;PFlt_swtIpoSotEmActv_C;1x1;0.00;;
2027412;measurement- or simulation signal for Lambda-Measurement (1: simulation                                                                           , 0: measuring signal);PFlt_swtLmbdAprx_C;1x1;0.00;;
2024987;Selector for switchover for Lower Baladungsschwellen;PFlt_swtLowThresSel_C;1x1;0.00;;
2034230;Switch Selection Monitoring Flow resistance (1: Monitoring filter sunburst                                                                      , 0: Limit for Flow);PFlt_swtMonCharMin_C;1x1;0.00;;
2025583;Switch fur OxiKatTemperaturwert;PFlt_swtOxiCatTemp_C;1x1;0.00;;
2034668;Selection value for Sensor Configuration (0...Only Differential pressure sensor used, 1st .. only Absolute Pressure Sensor used);PFlt_swtPresSensCfg_C;1x1;0.00;;
2024988;Switch for Activation the Regeneration successfully Recognition over russ mass integrator At Lst Requirement;PFlt_swtRgnEndTempEna_C;1x1;0.00;;
2033878;Switch for Activation the Initialization of russ mass integrator At Lst Requirement;PFlt_swtRgnEndTempInit_C;1x1;0.00;;
2033879;Switch for Activation the nonlinear Interpolation;PFlt_swtSensAir2SotMode_C;1x1;1.00;;
2034669;Selection mask fürTemperatursensoren of Particulate filter;PFlt_swtSensCDSelMsk_C;1x1;10.00;;
2034670;Selection mask for simulated temperature values;PFlt_swtSensCDSimMsk_C;1x1;0.00;;
2033880;Switch to Deactivate of NO2 effect consideration;PFlt_swtSimRgnNO2Off_C;1x1;0.00;;
2028092;Selector for Initialization of PT1 Filters im loading coefficient;PFlt_swtSotSimPT1Init_C;1x1;0.00;;
2033881;Switch for Status russ mass loading model;PFlt_swtSotSimTempOn_C;1x1;0.00;;
2034231;Switch for Reset the EEPROM-Values At differential pressure sensor replacement (1: Reset, 0: no Reset);PFlt_swtSvcSensChng_C;1x1;0.00;;
2034232;Switch for Reset the EEPROM-Timer-Values At ECU exchange (1: Reset, 0: no Reset);PFlt_swtSvcTmrRst_C;1x1;0.00;;
2034973;Switch to Selection the temperature after the Particle [ - ];PFlt_swtTempModtPst_C;1x1;1.00;;
2025584;Switch the Temperature value of Arrays selects;PFlt_swtTempNorm_C;1x1;0.000;;
2025585;Switch the Temperature value of Arrays selects;PFlt_swtTempPOpCalc_C;1x1;0.000;;
2034974;Switch to Select the Time constant of PT1 Elements From OxiCat;PFlt_swtTimeOxiC_C;1x1;0.00;;
